time,theta
0.723,3.4990377242439354
0.724,3.503040521127302
0.725,3.507039945673384
0.726,3.5110359642842432
0.727,3.5150285434756054
0.728,3.5190176498776147
0.729,3.5230032502355777
0.730,3.526985311410695
0.731,3.5309638003807766
0.732,3.534938684240946
0.733,3.53890993020433
0.734,3.5428775056027337
0.735,3.5468413778873056
0.736,3.5508015146291845
0.737,3.554757883520137
0.738,3.558710452373179
0.739,3.5626591891231842
0.740,3.566604061827481
0.741,3.5705450386664324
0.742,3.5744820879440073
0.743,3.5784151780883326
0.744,3.5823442776522376
0.745,3.5862693553137808
0.746,3.590190379876766
0.747,3.5941073202712435
0.748,3.5980201455540004
0.749,3.601928824909034
0.750,3.6058333276480155
0.751,3.6097336232107393
0.752,3.6136296811655586
0.753,3.617521471209809
0.754,3.6214089631702184
0.755,3.6252921270033047
0.756,3.6291709327957604
0.757,3.633045350764824
0.758,3.6369153512586383
0.759,3.6407809047565984
0.760,3.644641981869684
0.761,3.64849855334078
0.762,3.652350590044987
0.763,3.6561980629899162
0.764,3.660040943315974
0.765,3.663879202296633
0.766,3.6677128113386908
0.767,3.671541741982519
0.768,3.6753659659022975
0.769,3.679185454906238
0.770,3.6830001809367947
0.771,3.6868101160708653
0.772,3.6906152325199777
0.773,3.6944155026304673
0.774,3.69821089888364
0.775,3.702001393895927
0.776,3.705786960419027
0.777,3.7095675713400356
0.778,3.7133431996815647
0.779,3.7171138186018524
0.780,3.7208794013948587
0.781,3.7246399214903527
0.782,3.7283953524539886
0.783,3.732145667987369
0.784,3.7358908419281014
0.785,3.7396308482498406
0.786,3.7433656610623225
0.787,3.7470952546113865
0.788,3.7508196032789898
0.789,3.7545386815832087
0.790,3.758252464178232
0.791,3.761960925854344
0.792,3.7656640415378972
0.793,3.7693617862912756
0.794,3.7730541353128486
0.795,3.7767410639369157
0.796,3.7804225476336404
0.797,3.7840985620089764
0.798,3.7877690828045845
0.799,3.7914340858977393
0.800,3.7950935473012284
0.801,3.798747443163241
0.802,3.802395749767249
0.803,3.806038443531881
0.804,3.809675501010784
0.805,3.8133068988924794
0.806,3.8169326140002107
0.807,3.8205526232917815
0.808,3.824166903859387
0.809,3.8277754329294362
0.810,3.8313781878623683
0.811,3.834975146152458
0.812,3.8385662854276172
0.813,3.8421515834491853
0.814,3.8457310181117155
0.815,3.8493045674427506
0.816,3.852872209602595
0.817,3.8564339228840763
0.818,3.859989685712302
0.819,3.86353947664441
0.820,3.867083274369308
0.821,3.8706210577074134
0.822,3.8741528056103793
0.823,3.8776784971608196
0.824,3.881198111572024
0.825,3.8847116281876697
0.826,3.8882190264815244
0.827,3.891720286057146
0.828,3.8952153866475734
0.829,3.8987043081150143
0.830,3.9021870304505253
0.831,3.9056635337736867
0.832,3.909133798332274
0.833,3.9125978045019205
0.834,3.9160555327857773
0.835,3.9195069638141677
0.836,3.922952078344234
0.837,3.9263908572595843
0.838,3.9298232815699286
0.839,3.933249332410716
0.840,3.936668991042761
0.841,3.940082238851871
0.842,3.9434890573484664
0.843,3.9468894281671956
0.844,3.950283333066547
0.845,3.953670753928458
0.846,3.9570516727579172
0.847,3.9604260716825643
0.848,3.9637939329522855
0.849,3.967155238938806
0.850,3.970509972135277
0.851,3.9738581151558607
0.852,3.9771996507353116
0.853,3.980534561728553
0.854,3.9838628311102515
0.855,3.987184441974388
0.856,3.990499377533824
0.857,3.9938076211198683
0.858,3.9971091561818364
0.859,4.00040396628661
0.860,4.003692035118192
0.861,4.00697334647726
0.862,4.010247884280716
0.863,4.013515632561234
0.864,4.016776575466804
0.865,4.020030697260279
0.866,4.023277982318908
0.867,4.026518415133879
0.868,4.029751980309853
0.869,4.032978662564499
0.870,4.036198446728023
0.871,4.039411317742699
0.872,4.042617260662396
0.873,4.045816260652103
0.874,4.049008302987456
0.875,4.052193373054256
0.876,4.055371456347991
0.877,4.058542538473355
0.878,4.061706605143767
0.879,4.064863642180885
0.880,4.068013635514121
0.881,4.071156571180154
0.882,4.074292435322444
0.883,4.077421214190739
0.884,4.0805428941405895
0.885,4.0836574616328525
0.886,4.0867649032332025
0.887,4.089865205611638
0.888,4.092958355541984
0.889,4.096044339901401
0.890,4.099123145669889
0.891,4.1021947599297865
0.892,4.1052591698652785
0.893,4.108316362761897
0.894,4.111366326006022
0.895,4.114409047084382
0.896,4.117444513583559
0.897,4.120472713189483
0.898,4.1234936336869366
0.899,4.126507262959052
0.900,4.1295135889868115
0.901,4.132512599848548
0.902,4.135504283719442
0.903,4.138488628871021
0.904,4.141465623670659
0.905,4.144435256581078
0.906,4.147397516159841
0.907,4.150352391058856
0.908,4.153299870023874
0.909,4.156239941893986
0.910,4.159172595601127
0.911,4.1620978201695715
0.912,4.1650156047154345
0.913,4.167925938446174
0.914,4.1708288106600895
0.915,4.173724210745823
0.916,4.17661212818186
0.917,4.179492552536036
0.918,4.182365473465033
0.919,4.185230880713885
0.920,4.188088764115481
0.921,4.190939113590069
0.922,4.193781919144763
0.923,4.196617170873045
0.924,4.199444858954273
0.925,4.202264973653185
0.926,4.205077505319413
0.927,4.207882444386984
0.928,4.210679781373831
0.929,4.213469506881308
0.930,4.216251611593694
0.931,4.219026086277707
0.932,4.2217929217820185
0.933,4.224552109036765
0.934,4.227303639053061
0.935,4.2300475029225195
0.936,4.2327836918167625
0.937,4.235512196986942
0.938,4.238233009763258
0.939,4.240946121554478
0.940,4.243651523847455
0.941,4.246349208206655
0.942,4.249039166273675
0.943,4.251721389766767
0.944,4.2543958704803675
0.945,4.25706260028462
0.946,4.259721571124903
0.947,4.262372775021361
0.948,4.2650162040684325
0.949,4.267651850434383
0.950,4.270279706360837
0.951,4.272899764162309
0.952,4.275512016225744
0.953,4.278116455010052
0.954,4.280713073045642
0.955,4.2833018629339685
0.956,4.2858828173470656
0.957,4.288455929027092
0.958,4.291021190785873
0.959,4.293578595504449
0.960,4.296128136132617
0.961,4.298669805688478
0.962,4.301203597257992
0.963,4.3037295039945205
0.964,4.3062475191183855
0.965,4.308757635916419
0.966,4.311259847741518
0.967,4.313754148012201
0.968,4.316240530212168
0.969,4.3187189878898575
0.970,4.321189514658008
0.971,4.323652104193221
0.972,4.326106750235525
0.973,4.328553446587938
0.974,4.330992187116039
0.975,4.333422965747535
0.976,4.335845776471828
0.977,4.338260613339592
0.978,4.340667470462341
0.979,4.343066342012008
0.980,4.34545722222052
0.981,4.347840105379373
0.982,4.350214985839217
0.983,4.352581858009432
0.984,4.354940716357716
0.985,4.357291555409664
0.986,4.359634369748357
0.987,4.361969154013949
0.988,4.364295902903257
0.989,4.36661461116935
0.990,4.368925273621143
0.991,4.371227885122989
0.992,4.373522440594279
0.993,4.375808935009034
0.994,4.378087363395507
0.995,4.380357720835784
0.996,4.382620002465384
0.997,4.384874203472863
0.998,4.387120319099424
0.999,4.3893583446385165
1.000,4.391588275435453
1.001,4.393810106887013
1.002,4.396023834441061
1.003,4.398229453596152
1.004,4.400426959901158
1.005,4.402616348954875
1.006,4.404797616405646
1.007,4.406970757950981
1.008,4.409135769337181
1.009,4.411292646358954
1.010,4.413441384859053
1.011,4.415581980727888
1.012,4.4177144299031665
1.013,4.419838728369518
1.014,4.421954872158127
1.015,4.4240628573463665
1.016,4.426162680057432
1.017,4.42825433645998
1.018,4.430337822767766
1.019,4.432413135239282
1.020,4.434480270177404
1.021,4.436539223929028
1.022,4.4385899928847214
1.023,4.440632573478364
1.024,4.442666962186801
1.025,4.444693155529491
1.026,4.446711150068154
1.027,4.448720942406432
1.028,4.4507225291895365
1.029,4.45271590710391
1.030,4.45470107287688
1.031,4.4566780232763215
1.032,4.458646755110317
1.033,4.4606072652268205
1.034,4.46255955051332
1.035,4.4645036078965035
1.036,4.466439434341931
1.037,4.468367026853697
1.038,4.470286382474107
1.039,4.472197498283349
1.040,4.474100371399165
1.041,4.475994998976529
1.042,4.477881378207324
1.043,4.479759506320021
